selection_name,layer,k,alpha,control_type,intervention,n,normal_margin_mean,patched_margin_mean,delta_toward_no_mean,delta_toward_no_median,yes_to_no_flips,yes_to_no_flip_rate,patched_no_count,patched_no_rate,normal_yes_rate,num_layers_patched,num_neurons_patched
layerwise_ci_top_delta_steer,27,50,0.25,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7657894736842106,-0.0006578947368421052,0.0,0,0.0,0,0.0,1.0,1,50
global_multilayer_ci_top_delta_steer,multi,5,1.5,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7661184210526316,-0.000986842105263158,0.0,0,0.0,0,0.0,1.0,2,5
global_multilayer_ci_top_delta_steer,multi,5,3.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7661184210526316,-0.000986842105263158,0.0,0,0.0,0,0.0,1.0,2,5
layerwise_ci_top_delta_steer,20,5,0.25,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7661184210526316,-0.000986842105263158,0.0,0,0.0,0,0.0,1.0,1,5
layerwise_ci_top_delta_steer,22,1,1.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7661184210526316,-0.000986842105263158,0.0,0,0.0,0,0.0,1.0,1,1
layerwise_ci_top_delta_steer,22,20,0.25,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7661184210526316,-0.000986842105263158,0.0,0,0.0,0,0.0,1.0,1,20
layerwise_ci_top_delta_steer,22,100,1.5,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7661184210526316,-0.000986842105263158,0.0,0,0.0,0,0.0,1.0,1,100
layerwise_ci_top_delta_steer,23,5,0.5,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7661184210526316,-0.000986842105263158,0.0,0,0.0,0,0.0,1.0,1,5
layerwise_ci_top_delta_steer,23,5,2.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7661184210526316,-0.000986842105263158,0.0,0,0.0,0,0.0,1.0,1,5
layerwise_ci_top_delta_steer,23,20,1.5,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7661184210526316,-0.000986842105263158,0.0,0,0.0,0,0.0,1.0,1,20
layerwise_ci_top_delta_steer,23,50,0.25,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7661184210526316,-0.000986842105263158,0.0,0,0.0,0,0.0,1.0,1,50
layerwise_ci_top_delta_steer,23,500,1.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7661184210526316,-0.000986842105263158,0.0,0,0.0,0,0.0,1.0,1,500
layerwise_ci_top_delta_steer,23,500,2.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7661184210526316,-0.000986842105263158,0.0,0,0.0,0,0.0,1.0,1,500
layerwise_ci_top_delta_steer,26,1,0.5,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7661184210526316,-0.000986842105263158,0.0,0,0.0,0,0.0,1.0,1,1
layerwise_ci_top_delta_steer,26,1,1.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7661184210526316,-0.000986842105263158,0.0,0,0.0,0,0.0,1.0,1,1
layerwise_ci_top_delta_steer,26,10,1.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7661184210526316,-0.000986842105263158,0.0,0,0.0,0,0.0,1.0,1,10
layerwise_ci_top_delta_steer,26,10,1.5,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7661184210526316,-0.000986842105263158,0.0,0,0.0,0,0.0,1.0,1,10
layerwise_ci_top_delta_steer,26,10,2.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7661184210526316,-0.000986842105263158,0.0,0,0.0,0,0.0,1.0,1,10
layerwise_ci_top_delta_steer,26,100,0.25,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7661184210526316,-0.000986842105263158,0.0,0,0.0,0,0.0,1.0,1,100
layerwise_ci_top_delta_steer,27,1,0.25,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7661184210526316,-0.000986842105263158,0.0,0,0.0,0,0.0,1.0,1,1
layerwise_ci_top_delta_steer,27,5,0.25,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7661184210526316,-0.000986842105263158,0.0,0,0.0,0,0.0,1.0,1,5
layerwise_ci_top_delta_steer,27,5,0.25,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7661184210526316,-0.000986842105263158,0.0,0,0.0,0,0.0,1.0,1,5
layerwise_ci_top_delta_steer,27,5,0.25,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7661184210526316,-0.000986842105263158,0.0,0,0.0,0,0.0,1.0,1,5
layerwise_ci_top_delta_steer,27,5,0.5,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7661184210526316,-0.000986842105263158,0.0,0,0.0,0,0.0,1.0,1,5
layerwise_ci_top_delta_steer,27,5,1.5,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7661184210526316,-0.000986842105263158,0.0,0,0.0,0,0.0,1.0,1,5
layerwise_ci_top_delta_steer,27,10,0.25,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7661184210526316,-0.000986842105263158,0.0,0,0.0,0,0.0,1.0,1,10
layerwise_ci_top_delta_steer,27,10,1.5,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7661184210526316,-0.000986842105263158,0.0,0,0.0,0,0.0,1.0,1,10
layerwise_ci_top_delta_steer,27,10,3.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7661184210526316,-0.000986842105263158,0.0,0,0.0,0,0.0,1.0,1,10
layerwise_ci_top_delta_steer,27,50,0.5,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7661184210526316,-0.000986842105263158,0.0,0,0.0,0,0.0,1.0,1,50
global_multilayer_ci_top_delta_steer,multi,5,0.5,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7664473684210527,-0.0013157894736842105,0.0,0,0.0,0,0.0,1.0,2,5
layerwise_ci_top_delta_steer,20,20,0.25,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7664473684210527,-0.0013157894736842105,0.0,0,0.0,0,0.0,1.0,1,20
layerwise_ci_top_delta_steer,20,20,3.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7664473684210527,-0.0013157894736842105,0.0,0,0.0,0,0.0,1.0,1,20
layerwise_ci_top_delta_steer,20,50,0.25,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7664473684210527,-0.0013157894736842105,0.0,0,0.0,0,0.0,1.0,1,50
layerwise_ci_top_delta_steer,22,1,0.5,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7664473684210527,-0.0013157894736842105,0.0,0,0.0,0,0.0,1.0,1,1
layerwise_ci_top_delta_steer,22,10,1.5,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7664473684210527,-0.0013157894736842105,0.0,0,0.0,0,0.0,1.0,1,10
layerwise_ci_top_delta_steer,23,20,0.5,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7664473684210527,-0.0013157894736842105,0.0,0,0.0,0,0.0,1.0,1,20
layerwise_ci_top_delta_steer,23,20,1.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7664473684210527,-0.0013157894736842105,0.0,0,0.0,0,0.0,1.0,1,20
layerwise_ci_top_delta_steer,23,50,0.25,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7664473684210527,-0.0013157894736842105,0.0,0,0.0,0,0.0,1.0,1,50
layerwise_ci_top_delta_steer,26,1,0.25,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7664473684210527,-0.0013157894736842105,0.0,0,0.0,0,0.0,1.0,1,1
layerwise_ci_top_delta_steer,26,5,3.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7664473684210527,-0.0013157894736842105,0.0,0,0.0,0,0.0,1.0,1,5
layerwise_ci_top_delta_steer,26,10,0.5,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7664473684210527,-0.0013157894736842105,0.0,0,0.0,0,0.0,1.0,1,10
layerwise_ci_top_delta_steer,26,10,3.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7664473684210527,-0.0013157894736842105,0.0,0,0.0,0,0.0,1.0,1,10
layerwise_ci_top_delta_steer,26,50,1.5,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7664473684210527,-0.0013157894736842105,0.0,0,0.0,0,0.0,1.0,1,50
layerwise_ci_top_delta_steer,26,100,0.5,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7664473684210527,-0.0013157894736842105,0.0,0,0.0,0,0.0,1.0,1,100
layerwise_ci_top_delta_steer,27,1,2.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7664473684210527,-0.0013157894736842105,0.0,0,0.0,0,0.0,1.0,1,1
layerwise_ci_top_delta_steer,27,10,1.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7664473684210527,-0.0013157894736842105,0.0,0,0.0,0,0.0,1.0,1,10
layerwise_ci_top_delta_steer,27,10,2.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7664473684210527,-0.0013157894736842105,0.0,0,0.0,0,0.0,1.0,1,10
layerwise_ci_top_delta_steer,27,50,0.5,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7664473684210527,-0.0013157894736842105,0.0,0,0.0,0,0.0,1.0,1,50
layerwise_ci_top_delta_steer,20,20,0.25,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7667763157894737,-0.001644736842105263,0.0,0,0.0,0,0.0,1.0,1,20
layerwise_ci_top_delta_steer,22,1,3.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7667763157894737,-0.001644736842105263,0.0,0,0.0,0,0.0,1.0,1,1
layerwise_ci_top_delta_steer,22,100,0.5,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7667763157894737,-0.001644736842105263,0.0,0,0.0,0,0.0,1.0,1,100
layerwise_ci_top_delta_steer,23,5,0.25,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7667763157894737,-0.001644736842105263,0.0,0,0.0,0,0.0,1.0,1,5
layerwise_ci_top_delta_steer,23,5,1.5,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7667763157894737,-0.001644736842105263,0.0,0,0.0,0,0.0,1.0,1,5
layerwise_ci_top_delta_steer,23,20,0.5,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7667763157894737,-0.001644736842105263,0.0,0,0.0,0,0.0,1.0,1,20
layerwise_ci_top_delta_steer,23,50,1.5,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7667763157894737,-0.001644736842105263,0.0,0,0.0,0,0.0,1.0,1,50
layerwise_ci_top_delta_steer,23,50,2.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7667763157894737,-0.001644736842105263,0.0,0,0.0,0,0.0,1.0,1,50
layerwise_ci_top_delta_steer,26,1,1.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7667763157894737,-0.001644736842105263,0.0,0,0.0,0,0.0,1.0,1,1
layerwise_ci_top_delta_steer,26,1,2.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7667763157894737,-0.001644736842105263,0.0,0,0.0,0,0.0,1.0,1,1
layerwise_ci_top_delta_steer,26,1,3.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7667763157894737,-0.001644736842105263,0.0,0,0.0,0,0.0,1.0,1,1
layerwise_ci_top_delta_steer,26,5,0.25,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7667763157894737,-0.001644736842105263,0.0,0,0.0,0,0.0,1.0,1,5
layerwise_ci_top_delta_steer,26,5,0.5,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7667763157894737,-0.001644736842105263,0.0,0,0.0,0,0.0,1.0,1,5
layerwise_ci_top_delta_steer,26,10,0.5,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7667763157894737,-0.001644736842105263,0.0,0,0.0,0,0.0,1.0,1,10
layerwise_ci_top_delta_steer,26,10,1.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7667763157894737,-0.001644736842105263,0.0,0,0.0,0,0.0,1.0,1,10
layerwise_ci_top_delta_steer,26,10,1.5,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7667763157894737,-0.001644736842105263,0.0,0,0.0,0,0.0,1.0,1,10
layerwise_ci_top_delta_steer,26,10,3.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7667763157894737,-0.001644736842105263,0.0,0,0.0,0,0.0,1.0,1,10
layerwise_ci_top_delta_steer,26,50,1.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7667763157894737,-0.001644736842105263,0.0,0,0.0,0,0.0,1.0,1,50
layerwise_ci_top_delta_steer,26,50,2.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7667763157894737,-0.001644736842105263,0.0,0,0.0,0,0.0,1.0,1,50
layerwise_ci_top_delta_steer,27,1,0.5,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7667763157894737,-0.001644736842105263,0.0,0,0.0,0,0.0,1.0,1,1
layerwise_ci_top_delta_steer,27,1,0.5,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7667763157894737,-0.001644736842105263,0.0,0,0.0,0,0.0,1.0,1,1
global_multilayer_ci_top_delta_steer,multi,1,3.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7671052631578947,-0.001973684210526316,0.0,0,0.0,0,0.0,1.0,1,1
global_multilayer_ci_top_delta_steer,multi,5,0.5,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7671052631578947,-0.001973684210526316,0.0,0,0.0,0,0.0,1.0,2,5
global_multilayer_ci_top_delta_steer,multi,5,1.5,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7671052631578947,-0.001973684210526316,0.0,0,0.0,0,0.0,1.0,2,5
global_multilayer_ci_top_delta_steer,multi,5,2.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7671052631578947,-0.001973684210526316,0.0,0,0.0,0,0.0,1.0,2,5
global_multilayer_ci_top_delta_steer,multi,20,3.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7671052631578947,-0.001973684210526316,0.0,0,0.0,0,0.0,1.0,5,20
layerwise_ci_top_delta_steer,20,1,1.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7671052631578947,-0.001973684210526316,0.0,0,0.0,0,0.0,1.0,1,1
layerwise_ci_top_delta_steer,20,5,1.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7671052631578947,-0.001973684210526316,0.0,0,0.0,0,0.0,1.0,1,5
layerwise_ci_top_delta_steer,20,5,2.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7671052631578947,-0.001973684210526316,0.0,0,0.0,0,0.0,1.0,1,5
layerwise_ci_top_delta_steer,20,20,2.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7671052631578947,-0.001973684210526316,0.0,0,0.0,0,0.0,1.0,1,20
layerwise_ci_top_delta_steer,22,10,0.5,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7671052631578947,-0.001973684210526316,0.0,0,0.0,0,0.0,1.0,1,10
layerwise_ci_top_delta_steer,23,5,0.25,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7671052631578947,-0.001973684210526316,0.0,0,0.0,0,0.0,1.0,1,5
layerwise_ci_top_delta_steer,23,5,1.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7671052631578947,-0.001973684210526316,0.0,0,0.0,0,0.0,1.0,1,5
layerwise_ci_top_delta_steer,23,20,0.25,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7671052631578947,-0.001973684210526316,0.0,0,0.0,0,0.0,1.0,1,20
layerwise_ci_top_delta_steer,23,50,0.25,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7671052631578947,-0.001973684210526316,0.0,0,0.0,0,0.0,1.0,1,50
layerwise_ci_top_delta_steer,23,200,0.25,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7671052631578947,-0.001973684210526316,0.0,0,0.0,0,0.0,1.0,1,200
layerwise_ci_top_delta_steer,23,500,0.25,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7671052631578947,-0.001973684210526316,0.0,0,0.0,0,0.0,1.0,1,500
layerwise_ci_top_delta_steer,26,1,0.5,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7671052631578947,-0.001973684210526316,0.0,0,0.0,0,0.0,1.0,1,1
layerwise_ci_top_delta_steer,26,5,0.25,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7671052631578947,-0.001973684210526316,0.0,0,0.0,0,0.0,1.0,1,5
layerwise_ci_top_delta_steer,26,5,0.25,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7671052631578947,-0.001973684210526316,0.0,0,0.0,0,0.0,1.0,1,5
layerwise_ci_top_delta_steer,26,10,0.25,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7671052631578947,-0.001973684210526316,0.0,0,0.0,0,0.0,1.0,1,10
layerwise_ci_top_delta_steer,26,10,2.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7671052631578947,-0.001973684210526316,0.0,0,0.0,0,0.0,1.0,1,10
layerwise_ci_top_delta_steer,26,50,0.25,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7671052631578947,-0.001973684210526316,0.0,0,0.0,0,0.0,1.0,1,50
layerwise_ci_top_delta_steer,27,10,0.5,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7671052631578947,-0.001973684210526316,0.0,0,0.0,0,0.0,1.0,1,10
global_multilayer_ci_top_delta_steer,multi,1,0.5,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,1,1
global_multilayer_ci_top_delta_steer,multi,1,1.5,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,1,1
global_multilayer_ci_top_delta_steer,multi,5,0.25,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,2,5
global_multilayer_ci_top_delta_steer,multi,5,1.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,2,5
global_multilayer_ci_top_delta_steer,multi,20,0.25,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,5,20
global_multilayer_ci_top_delta_steer,multi,50,0.25,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,5,50
layerwise_ci_top_delta_steer,20,1,0.25,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,1,1
layerwise_ci_top_delta_steer,20,5,0.25,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,1,5
layerwise_ci_top_delta_steer,20,10,0.5,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,1,10
layerwise_ci_top_delta_steer,20,10,1.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,1,10
layerwise_ci_top_delta_steer,20,10,1.5,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,1,10
layerwise_ci_top_delta_steer,20,20,1.5,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,1,20
layerwise_ci_top_delta_steer,20,50,0.5,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,1,50
layerwise_ci_top_delta_steer,20,100,0.25,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,1,100
layerwise_ci_top_delta_steer,22,1,0.5,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,1,1
layerwise_ci_top_delta_steer,22,1,1.5,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,1,1
layerwise_ci_top_delta_steer,22,5,0.25,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,1,5
layerwise_ci_top_delta_steer,22,5,0.25,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,1,5
layerwise_ci_top_delta_steer,22,5,0.25,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,1,5
layerwise_ci_top_delta_steer,22,5,0.5,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,1,5
layerwise_ci_top_delta_steer,22,5,1.5,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,1,5
layerwise_ci_top_delta_steer,22,5,2.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,1,5
layerwise_ci_top_delta_steer,22,10,1.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,1,10
layerwise_ci_top_delta_steer,23,1,0.25,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,1,1
layerwise_ci_top_delta_steer,23,5,2.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,1,5
layerwise_ci_top_delta_steer,23,20,0.5,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,1,20
layerwise_ci_top_delta_steer,23,20,2.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,1,20
layerwise_ci_top_delta_steer,23,200,0.5,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,1,200
layerwise_ci_top_delta_steer,26,1,0.25,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,1,1
layerwise_ci_top_delta_steer,26,10,0.25,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,1,10
layerwise_ci_top_delta_steer,26,10,0.25,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,1,10
layerwise_ci_top_delta_steer,26,10,0.5,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,1,10
layerwise_ci_top_delta_steer,26,100,0.25,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,1,100
layerwise_ci_top_delta_steer,26,100,1.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,1,100
layerwise_ci_top_delta_steer,27,1,1.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,1,1
layerwise_ci_top_delta_steer,27,1,1.5,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7674342105263158,-0.002302631578947368,0.0,0,0.0,0,0.0,1.0,1,1
global_multilayer_ci_top_delta_steer,multi,1,0.25,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7677631578947368,-0.002631578947368421,0.0,0,0.0,0,0.0,1.0,1,1
global_multilayer_ci_top_delta_steer,multi,5,0.25,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7677631578947368,-0.002631578947368421,0.0,0,0.0,0,0.0,1.0,2,5
layerwise_ci_top_delta_steer,20,1,1.5,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7677631578947368,-0.002631578947368421,0.0,0,0.0,0,0.0,1.0,1,1
