layer,neuron,A_act_mean,D_act_mean,act_gap_D_minus_A,downproj_dot_direction,writer_score,abs_writer_score,rank_positive,rank_abs,D_minus_A_delta,score_source,selection_name,k,layer_label,control_type,selection_source,delta_source,random_control_id
27,17091,3.3138056,1.1113744,-2.2024312,-0.07019192,0.15459287,0.15459287,130,159,-2.2024311999999995,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,17137,1.0247071,3.494552,2.4698448,0.06206952,0.15330209,0.15330209,131,161,2.4698449,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,6492,0.18867445,3.3407688,3.1520944,0.048465215,0.15276693,0.15276693,132,162,3.15209435,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,14065,0.36481822,3.256579,2.8917608,0.052062094,0.15055113,0.15055113,133,163,2.89176078,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,3607,10.758759,7.0820723,-3.6766863,-0.040757228,0.14985155,0.14985155,134,164,-3.6766866999999994,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,1520,-3.7838404,-6.5951686,-2.8113282,-0.052754827,0.14831114,0.14831114,135,165,-2.8113282,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,13040,-14.083264,-3.7666376,10.316627,0.014309355,0.14762427,0.14762427,136,166,10.3166264,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,8870,-5.8798738,0.47849137,6.358365,0.023185458,0.14742161,0.14742161,137,167,6.358365170000001,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,17794,3.6737716,-1.0473961,-4.7211676,-0.031153364,0.14708026,0.14708026,138,168,-4.7211677,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,4846,-10.775782,-7.3613896,3.414392,0.04227657,0.14434877,0.14434877,139,169,3.4143923999999997,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,5083,2.1693244,10.698972,8.529648,0.0168353,0.14359918,0.14359918,140,170,8.5296476,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,10576,12.814885,3.883234,-8.931651,-0.01596173,0.14256461,0.14256461,141,171,-8.931651,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,5755,-4.3110404,-2.0934057,2.2176347,0.0632276,0.14021572,0.14021572,142,172,2.2176347000000005,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,5413,0.21029142,4.9415708,4.7312794,0.029617151,0.14012702,0.14012702,143,173,4.73127938,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,14775,7.675082,4.020508,-3.6545744,-0.038024995,0.13896517,0.13896517,144,174,-3.6545739999999993,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,4200,-2.8119552,-5.710732,-2.8987768,-0.04781957,0.13861826,0.13861826,145,175,-2.8987768000000003,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,18887,-7.649897,-1.8922203,5.757677,0.023925554,0.13775562,0.13775562,146,176,5.7576767,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,1524,-20.285198,-16.380262,3.9049358,0.034955483,0.13649891,0.13649891,147,177,3.904936000000003,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,9417,-2.9511821,-7.097245,-4.146063,-0.0326926,0.13554558,0.13554558,148,178,-4.1460629,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,2420,4.5655327,7.6996713,3.1341386,0.043015588,0.13481681,0.13481681,149,179,3.1341386,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,12628,44.254604,38.73668,-5.5179253,-0.024294784,0.1340568,0.1340568,150,180,-5.517924000000001,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,13415,0.39215633,3.0478516,2.6556952,0.050430823,0.1339289,0.1339289,151,181,2.65569527,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,9793,2.2878752,-0.42174834,-2.7096236,-0.04930938,0.13360986,0.13360986,152,182,-2.7096235400000004,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,9141,-2.9147615,-5.2946544,-2.3798928,-0.05573489,0.13264307,0.13264307,153,184,-2.3798928999999998,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,12804,-1.284287,1.6633995,2.9476864,0.044445246,0.13101065,0.13101065,154,185,2.9476864999999997,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,13800,-1.6406175,6.4241776,8.0647955,0.016213652,0.13075979,0.13075979,155,186,8.0647951,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,9275,-1.8236688,1.8672036,3.6908724,0.035246804,0.13009146,0.13009146,156,187,3.6908724,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,3960,6.216016,-0.24037299,-6.456389,-0.020140652,0.13003588,0.13003588,157,188,-6.45638899,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,5265,-1.2994859,-5.637747,-4.3382607,-0.029867344,0.12957232,0.12957232,158,189,-4.3382611,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,16053,-0.93725675,-5.490173,-4.552916,-0.028335543,0.12900935,0.12900935,159,192,-4.552916250000001,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,8086,0.76865363,2.6367188,1.8680651,0.06783817,0.12672612,0.12672612,160,194,1.8680651700000002,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,256,-1.3024148,-3.143678,-1.8412632,-0.068297535,0.12575373,0.12575373,161,195,-1.8412632,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,2378,-8.780181,-5.6401935,3.1399875,0.0397393,0.1247809,0.1247809,162,196,3.139987500000001,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,8927,-3.7537007,-1.690842,2.0628586,0.05996285,0.12369488,0.12369488,163,199,2.0628587,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,5518,-0.6584322,2.2916222,2.9500544,0.041762535,0.12320175,0.12320175,164,200,2.9500544,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,288,-1.1039178,-3.983121,-2.879203,-0.04217221,0.12142235,0.12142235,165,202,-2.8792032,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,1645,-2.5136924,-5.414597,-2.9009047,-0.041793965,0.12124031,0.12124031,166,203,-2.9009045999999996,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,12657,-5.694752,-0.92496914,4.769783,0.025042646,0.119447984,0.119447984,167,205,4.76978286,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,12929,-3.5759122,-2.0538254,1.5220869,0.078367576,0.11928226,0.11928226,168,206,1.5220867999999999,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,10466,-3.730592,-7.1287827,-3.3981907,-0.034424298,0.11698033,0.11698033,169,207,-3.3981907000000002,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,3825,2.1906602,-0.42398766,-2.6146479,-0.04468044,0.11682361,0.11682361,170,208,-2.61464786,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,17962,-3.4528372,-4.742023,-1.2891858,-0.0892002,0.11499563,0.11499563,171,209,-1.2891857999999998,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,11514,1.0805417,-3.758676,-4.8392177,-0.023581268,0.11411489,0.11411489,172,210,-4.8392177,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,13556,-6.7851768,0.5262301,7.311407,0.015573941,0.113867424,0.113867424,173,212,7.311406900000001,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,15394,0.67119396,3.0745375,2.4033437,0.04731844,0.11372247,0.11372247,174,213,2.40334354,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,4374,7.004729,9.5859375,2.5812087,0.043978974,0.11351891,0.11351891,175,214,2.5812085,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,16752,4.04229,5.746423,1.7041326,0.066057935,0.11257148,0.11257148,176,216,1.7041329999999997,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,17792,-1.8462412,2.664976,4.511217,0.024928587,0.11245827,0.11245827,177,217,4.5112172,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,6728,-1.6460963,1.1609955,2.8070917,0.039826356,0.11179623,0.11179623,178,218,2.8070918000000002,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,8003,3.9383428,11.71801,7.779667,0.014340389,0.111563444,0.111563444,179,219,7.7796672,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,1418,-4.0875616,-10.676644,-6.5890827,-0.01687296,0.111177325,0.111177325,180,220,-6.5890824,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,11195,-17.08676,-13.462254,3.624506,0.030565178,0.110783674,0.110783674,181,221,3.624506000000002,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,18597,0.7593471,3.9523027,3.1929555,0.03433776,0.10963894,0.10963894,182,222,3.1929556000000003,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,9356,-2.9060752,-7.6197367,-4.713661,-0.023257975,0.10963021,0.10963021,183,223,-4.7136615,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,2114,-6.7636924,-4.211513,2.5521793,0.04287653,0.10942859,0.10942859,184,224,2.5521794,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,1737,1.7625289,-3.3412006,-5.1037292,-0.021436011,0.109403595,0.109403595,185,225,-5.1037295,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,9423,1.6162938,-0.7759788,-2.3922725,-0.045671925,0.10925969,0.10925969,186,226,-2.3922726,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,521,5.3727384,12.084046,6.711308,0.016002059,0.10739475,0.10739475,187,229,6.7113076000000005,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,12122,17.621052,18.574507,0.953455,0.11198164,0.10676945,0.10676945,188,230,0.9534550000000017,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,1090,10.698808,9.4765625,-1.2222452,-0.08721575,0.10659903,0.10659903,189,231,-1.2222454999999997,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,13722,-2.3015997,1.752214,4.053814,0.026242597,0.10638261,0.10638261,190,232,4.0538137,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,7839,-5.920477,-8.129399,-2.2089224,-0.047781926,0.105546564,0.105546564,191,233,-2.2089219999999994,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,2556,-25.792763,-20.463816,5.328947,0.019791793,0.10546942,0.10546942,192,234,5.328946999999999,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,1299,-7.5019736,-13.943667,-6.441694,-0.016330795,0.10519798,0.10519798,193,235,-6.441693399999999,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,11752,29.84523,34.6824,4.8371696,0.02151959,0.10409391,0.10409391,194,236,4.83717,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,10870,8.960115,13.160197,4.200082,0.024731874,0.1038759,0.1038759,195,237,4.200082,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,15532,4.6487255,2.1612048,-2.4875207,-0.041468825,0.10315456,0.10315456,196,239,-2.4875207,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,10208,-1.9243479,0.1491871,2.073535,0.04906981,0.10174797,0.10174797,197,241,2.0735349999999997,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,8646,2.1528578,-0.07735971,-2.2302175,-0.045611624,0.10172384,0.10172384,198,242,-2.23021751,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,6912,6.7137747,14.24301,7.529235,0.013509593,0.1017169,0.1017169,199,243,7.5292353,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,11089,1.9310958,5.7700863,3.8389904,0.026006065,0.099837035,0.099837035,200,244,3.8389905,ci,layerwise_top_delta_steer,200,27,ci_top_neurons,ci,ci,
27,15525,-0.010934739,-0.09898786,-0.08805312,0.016820116,-0.0014810638,0.0014810638,16572,5996,-0.088053121,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,15156,0.12740897,0.1252313,-0.0021776706,-0.016970623,3.6956426e-05,3.6956426e-05,9562,17259,-0.0021776700000000204,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,1925,0.18639173,0.15876336,-0.027628362,-0.0033862279,9.355593e-05,9.355593e-05,8766,15721,-0.027628370000000013,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,9391,-0.04318992,0.0050779493,0.04826787,0.008448221,0.00040777764,0.00040777764,6455,11374,0.0482678693,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,17929,0.10904927,0.093322754,-0.015726514,-0.004593793,7.224435e-05,7.224435e-05,8998,16201,-0.01572651600000001,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,16824,-0.09233732,0.04727494,0.13961226,0.010800129,0.0015078303,0.0015078303,3581,5918,0.13961226,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,2099,0.017415056,0.029583259,0.012168203,0.012218226,0.00014867385,0.00014867385,8247,14669,0.012168202999999999,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,14553,0.10130292,-0.34834015,-0.44964308,-0.014307162,0.0064331163,0.0064331163,1109,1703,-0.44964307000000003,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,5115,-0.0027332602,-0.0010510163,0.0016822439,-0.010319481,-1.7359884e-05,1.7359884e-05,10884,18020,0.0016822439,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,1092,7.2375937,-0.40160868,-7.639202,-0.03909129,0.29862624,0.29862624,55,68,-7.6392023799999995,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,18493,0.462261,0.3582211,-0.10403988,0.0067278054,-0.00069996004,0.00069996004,15083,9192,-0.10403989999999996,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,9641,-0.038629763,0.003836534,0.042466298,-0.03230069,-0.0013716907,0.0013716907,16432,6320,0.042466297,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,3045,-1.0098016,-1.0877261,-0.07792449,-0.009522821,0.00074206095,0.00074206095,5186,8943,-0.07792449999999995,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,9368,-0.040166914,-0.055147514,-0.014980599,-0.019128686,0.00028655917,0.00028655917,7192,12717,-0.014980600000000004,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,7185,0.03001983,0.074382864,0.044363033,-0.02415266,-0.0010714853,0.0010714853,15951,7341,0.04436303400000001,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,11274,-0.07537328,-0.076530054,-0.0011567771,-0.015465665,1.7890328e-05,1.7890328e-05,9944,17993,-0.0011567739999999993,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,10423,-0.024329035,0.022761354,0.04709039,0.01304037,0.0006140761,0.0006140761,5612,9735,0.047090388999999996,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,16860,-0.43306693,-0.42028937,0.012777567,-0.021082435,-0.00026938223,0.00026938223,13335,12917,0.012777560000000021,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,2091,0.3718326,0.18611482,-0.18571779,-0.020825023,0.0038675773,0.0038675773,1711,2672,-0.18571778000000003,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,12701,0.09407116,-0.0011542182,-0.09522538,0.01294978,-0.0012331477,0.0012331477,16226,6758,-0.0952253782,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,13265,0.16990261,0.1393439,-0.030558705,0.026562216,-0.00081170694,0.00081170694,15371,8547,-0.030558710000000017,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,3011,0.0385674,-0.032600183,-0.07116759,0.0033225708,-0.00023645935,0.00023645935,13141,13323,-0.071167583,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,10006,0.24700671,0.0791989,-0.16780782,-0.027122837,0.004551424,0.004551424,1473,2283,-0.16780781,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,15756,0.05999017,0.027453935,-0.03253624,-0.019108763,0.00062172726,0.00062172726,5577,9672,-0.032536235000000004,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,14993,-0.20978361,-0.036227137,0.17355648,0.013412279,0.002327788,0.002327788,2603,4254,0.17355647300000002,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,16861,-0.27650467,-0.42623612,-0.14973146,0.008797752,-0.0013173001,0.0013173001,16351,6491,-0.14973145,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,4991,-0.43195415,-0.7468853,-0.31493115,-0.03038139,0.009568047,0.009568047,831,1224,-0.31493115,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,44,-0.8686215,-1.133126,-0.2645045,-0.011079543,0.002930589,0.002930589,2138,3452,-0.26450450000000003,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,2253,2.7699218,1.6300576,-1.1398642,0.006549691,-0.0074657584,0.0074657584,18440,1492,-1.1398642,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,17450,3.1409745,2.2210474,-0.9199271,0.08847363,-0.08138929,0.08138929,18889,289,-0.9199271000000002,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,6263,-0.406525,-0.42231447,-0.015789479,0.022337265,-0.00035269378,0.00035269378,13768,11940,-0.015789469999999972,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,864,-0.09210389,-0.7677089,-0.675605,-0.0041561974,0.0028079478,0.0028079478,2205,3587,-0.6756050100000001,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,2937,-0.12442306,-0.09238426,0.0320388,-0.017647984,-0.0005654202,0.0005654202,14663,10047,0.032038800000000006,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,4104,-0.043478232,-0.05390047,-0.010422237,0.0071364655,-7.437794e-05,7.437794e-05,11763,16159,-0.010422238,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,16026,-0.59409696,-0.7657278,-0.17163086,-0.011732917,0.0020137306,0.0020137306,2932,4774,-0.17163083999999995,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,12261,-0.7396022,-0.95662004,-0.21701783,0.019950638,-0.004329644,0.004329644,18093,2389,-0.21701784000000002,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,4792,0.22622456,0.27758533,0.05136077,0.0038205655,0.00019622719,0.00019622719,7849,13902,0.05136077000000003,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,9385,-0.18798956,-0.046321988,0.14166757,0.03736707,0.005293702,0.005293702,1304,2002,0.141667572,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,6405,-0.077266574,1.714299,1.7915655,0.016261991,0.029134423,0.029134423,452,597,1.791565574,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,3730,0.072626516,0.011547424,-0.061079092,0.0020595563,-0.00012579584,0.00012579584,12330,15069,-0.061079092,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,4436,0.44455695,0.27528784,-0.16926911,-0.0013985761,0.00023673574,0.00023673574,7519,13317,-0.16926911,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,11768,-0.106258675,-0.0802479,0.026010774,0.0064586084,0.0001679934,0.0001679934,8096,14365,0.026010775,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,5454,0.05422524,0.052423418,-0.0018018223,0.014075216,-2.5361038e-05,2.5361038e-05,11035,17705,-0.0018018220000000015,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,1031,0.048275918,0.13422112,0.085945204,-0.019971976,-0.0017164956,0.0017164956,16836,5394,0.085945202,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,9624,-0.11633173,-0.10352976,0.012801968,-0.015457247,-0.00019788319,0.00019788319,12904,13876,0.012801969999999996,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,8508,-0.861341,-0.43543893,0.42590207,0.030402139,0.012948334,0.012948334,681,972,0.42590207,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,527,0.09700647,-0.060562555,-0.15756902,0.028543955,-0.004497643,0.004497643,18125,2305,-0.157569025,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,2166,0.030493034,-0.06806512,-0.09855816,-0.026696738,0.0026311814,0.0026311814,2347,3817,-0.09855815400000001,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,7645,0.1259301,-0.022477,-0.1484071,-0.0010067199,0.00014940438,0.00014940438,8235,14649,-0.1484071,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,2155,0.024343872,0.0519255,0.027581627,0.00074401946,2.0521267e-05,2.0521267e-05,9891,17893,0.027581628,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,1615,-0.028165877,-0.006174951,0.021990925,-0.008197793,-0.00018027704,0.00018027704,12787,14134,0.021990926,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,12379,0.11925796,0.09045517,-0.02880279,0.041565966,-0.0011972158,0.0011972158,16164,6886,-0.028802789999999995,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,10983,-1.6317743,-1.7758738,-0.14409947,-0.005529102,0.0007967407,0.0007967407,5022,8633,-0.14409950000000005,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,12413,1.30478,1.076768,-0.22801197,0.030098045,-0.0068627144,0.0068627144,18389,1606,-0.2280120000000001,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,12397,-0.029030643,0.08727192,0.116302565,-0.0165499,-0.0019247958,0.0019247958,17027,4948,0.116302563,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,10937,0.14261281,0.2764674,0.1338546,0.005553714,0.0007433902,0.0007433902,5177,8930,0.13385458999999997,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,17691,1.4788549,1.6497122,0.17085731,-0.012554123,-0.0021449637,0.0021449637,17193,4559,0.1708573,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,5479,-2.4933593,-2.6470394,-0.15368009,0.03005028,-0.0046181297,0.0046181297,18149,2249,-0.15368010000000032,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,8522,-0.9447317,-0.93693465,0.0077970624,-0.007653922,-5.9678106e-05,5.9678106e-05,11584,16548,0.007797049999999972,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,13098,-0.10140702,0.0047291177,0.106136136,-0.015185528,-0.0016117333,0.0016117333,16730,5643,0.1061361377,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,6727,0.53727126,0.5162726,-0.020998657,-0.01306934,0.0002744386,0.0002744386,7273,12855,-0.020998660000000058,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,10755,-0.2268092,-0.38265318,-0.15584397,0.017975533,-0.0028013785,0.0028013785,17558,3597,-0.15584398,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,7704,-0.022475252,-0.010673992,0.01180126,0.01256596,0.00014829416,0.00014829416,8250,14675,0.011801260000000001,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,14724,-0.14656404,-0.18649645,-0.039932415,-0.0011563974,4.617774e-05,4.617774e-05,9407,16952,-0.03993241,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,14617,-0.0029406662,-0.018792002,-0.015851336,-0.0012808478,2.0303149e-05,2.0303149e-05,9900,17908,-0.015851335799999998,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,1198,0.21864977,0.41374382,0.19509405,-0.00079402316,-0.0001549092,0.0001549092,12574,14569,0.19509405,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,15789,-35.170723,-35.900166,-0.7294426,-0.005262338,0.0038385736,0.0038385736,1724,2695,-0.7294429999999963,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,17909,0.014990016,0.09816268,0.083172664,-0.013190203,-0.0010970643,0.0010970643,16003,7240,0.08317266400000001,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,12490,-0.14747058,-0.10986842,0.037602156,0.0005458955,2.0526848e-05,2.0526848e-05,9890,17892,0.037602159999999996,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,569,-14.514638,-10.204235,4.310403,0.050195646,0.21636346,0.21636346,91,114,4.310402999999999,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,653,-2.9976118e-05,0.00469795,0.004727926,0.009290723,4.392585e-05,4.392585e-05,9445,17021,0.004727926118,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,10025,0.6957442,1.042203,0.34645873,0.0078084692,0.0027053123,0.0027053123,2282,3717,0.34645879999999996,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,1366,0.09021831,0.074314155,-0.015904158,-0.0064389757,0.00010240649,0.00010240649,8685,15551,-0.01590415499999999,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
27,15345,-0.3991211,-0.38084397,0.018277138,0.00080343004,1.4684402e-05,1.4684402e-05,10025,18139,0.01827713000000003,ci,layerwise_top_delta_steer,200,27,random_ci_source_0,random_ci,ci,0.0
