scenario_id,contrast,site,layer,direction_cosine_base_ci,base_direction_norm,ci_direction_norm,direction_norm_ratio_ci_over_base
100034,AD_D_minus_A,recipient_last,19,0.9995160102844238,64.58243560791016,64.91011047363281,1.005073745866632
100034,AD_D_minus_A,recipient_last,20,0.9994926452636719,73.69151306152344,74.10665130615234,1.0056334607254205
100034,AD_D_minus_A,recipient_last,21,0.9994673132896423,83.36087036132812,83.75798797607422,1.0047638371939351
100034,AD_D_minus_A,recipient_last,22,0.9993796944618225,94.66121673583984,95.372314453125,1.0075120280702659
100034,AD_D_minus_A,recipient_last,23,0.9993379712104797,111.61894226074219,112.44425201416016,1.007393993677973
100034,AD_D_minus_A,recipient_last,24,0.9991089105606079,119.77677917480469,120.93670654296875,1.0096840754623335
100034,AD_D_minus_A,recipient_last,25,0.9988483786582947,131.80303955078125,133.49559020996094,1.0128415146186942
100034,AD_D_minus_A,recipient_last,26,0.998104989528656,149.737060546875,151.82676696777344,1.013955839745126
100034,AD_D_minus_A,recipient_last,27,0.9965505599975586,135.10044860839844,138.0089111328125,1.0215281485322416
100034,AD_D_minus_A,purpose_last,0,0.9999968409538269,11.567716598510742,11.56649112701416,0.999894061071937
100034,AD_D_minus_A,purpose_last,1,0.9999915957450867,14.263326644897461,14.267494201660156,1.0002921868696169
100034,AD_D_minus_A,purpose_last,2,0.9999910593032837,35.671722412109375,35.59486389160156,0.9978453936252396
100034,AD_D_minus_A,purpose_last,3,0.9999786019325256,42.451271057128906,42.4547004699707,1.0000807846916335
100034,AD_D_minus_A,purpose_last,4,0.9999718070030212,47.1690788269043,47.19527816772461,1.0005554346506629
100034,AD_D_minus_A,purpose_last,5,0.9999651908874512,49.29985046386719,49.32320785522461,1.000473782194827
100034,AD_D_minus_A,purpose_last,6,0.9999427199363708,51.78911209106445,51.84114456176758,1.0010046990303991
100034,AD_D_minus_A,purpose_last,7,0.9999417066574097,60.61720275878906,60.68917465209961,1.001187317956537
100034,AD_D_minus_A,purpose_last,8,0.9999189376831055,67.43891906738281,67.4248275756836,0.9997910480788528
100034,AD_D_minus_A,purpose_last,9,0.9999047517776489,65.29180908203125,65.33113861083984,1.0006023654323803
100034,AD_D_minus_A,purpose_last,10,0.9998892545700073,65.07677459716797,65.06796264648438,0.999864591465417
100034,AD_D_minus_A,purpose_last,11,0.9998682737350464,66.63941955566406,66.68306732177734,1.0006549841881023
100034,AD_D_minus_A,purpose_last,12,0.9998382925987244,68.08223724365234,68.13433837890625,1.0007652676727918
100034,AD_D_minus_A,purpose_last,13,0.9998274445533752,69.5993881225586,69.66107940673828,1.0008863768180125
100034,AD_D_minus_A,purpose_last,14,0.9997981786727905,69.9237060546875,69.9840316772461,1.000862734914414
100034,AD_D_minus_A,purpose_last,15,0.9997612237930298,72.91118621826172,72.93959045410156,1.0003895730862864
100034,AD_D_minus_A,purpose_last,16,0.9997007846832275,74.84717559814453,74.84247589111328,0.9999372092935546
100034,AD_D_minus_A,purpose_last,17,0.999663233757019,78.6919937133789,78.78495025634766,1.0011812706551486
100034,AD_D_minus_A,purpose_last,18,0.9996605515480042,81.36321258544922,81.48432922363281,1.0014885921331633
100034,AD_D_minus_A,purpose_last,19,0.9996157884597778,84.9491195678711,85.08057403564453,1.0015474494431742
100034,AD_D_minus_A,purpose_last,20,0.9996238946914673,99.28134155273438,99.43547821044922,1.0015525239214558
100034,AD_D_minus_A,purpose_last,21,0.9995748400688171,114.64353942871094,114.83001708984375,1.0016265867406229
100034,AD_D_minus_A,purpose_last,22,0.9995237588882446,133.00099182128906,133.03871154785156,1.000283604851708
100034,AD_D_minus_A,purpose_last,23,0.9995485544204712,162.03622436523438,162.08346557617188,1.0002915472211387
100034,AD_D_minus_A,purpose_last,24,0.9994468688964844,182.55772399902344,182.65121459960938,1.0005121152835277
100034,AD_D_minus_A,purpose_last,25,0.9993492960929871,206.46620178222656,206.7067108154297,1.001164883313235
100034,AD_D_minus_A,purpose_last,26,0.9985854625701904,233.5145721435547,233.524169921875,1.000041101410641
100034,AD_D_minus_A,purpose_last,27,0.9979459643363953,188.30287170410156,191.3482666015625,1.016172854242215
100034,AD_D_minus_A,final,0,0.9989809989929199,0.17422719299793243,0.173930361866951,0.9982962984946617
100034,AD_D_minus_A,final,1,0.9886547327041626,0.2592896819114685,0.2630111277103424,1.014352463898446
100034,AD_D_minus_A,final,2,0.9909205436706543,0.4304877519607544,0.4383900463581085,1.0183566068055625
100034,AD_D_minus_A,final,3,0.9886206388473511,0.5573874711990356,0.5780588388442993,1.0370861720318112
100034,AD_D_minus_A,final,4,0.9787983894348145,0.6558858156204224,0.6944764852523804,1.0588374816361197
100034,AD_D_minus_A,final,5,0.9783416986465454,0.7219273447990417,0.7634294033050537,1.057487860523644
100034,AD_D_minus_A,final,6,0.9786186218261719,0.7662320733070374,0.816917896270752,1.0661494405277971
